area-name,duoarea,period,process,process-name,product,product-name,series,series-description,units,value
NA,RTX07C,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,11
USA-MT,SMT,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SMT_1,Montana Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-AL,SAL,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SAL_1,Alabama Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RCAL,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-NE,SNE,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SNE_1,Nebraska Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,0
USA-MT,SMT,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SMT_1,Montana Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,115
NA,RNMEAST,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RNMEAST_1,New Mexico - East Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,700
USA-AK,SAK,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SAK_1,Alaska Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,564
USA-UT,SUT,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SUT_1,Utah Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,136
NA,RNMWEST,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RNMWEST_1,New Mexico - West Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,7
USA-WV,SWV,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SWV_1,West Virginia Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,2
TEXAS,STX,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03STX_1,Texas Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,1013
NA,RCAL,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,13
USA-LA,SLA,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SLA_1,Louisiana Crude Oil Reserves Adjustments (Million Barrels),MMBBL,5
OHIO,SOH,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SOH_1,Ohio Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-12
NA,RTX10,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX10_1,Texas - RRC District 10 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,1
NA,RLAN,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RLAN_1,Louisiana - North Crude Oil Reserves Adjustments (Million Barrels),MMBBL,10
U.S.,NUS,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01NUS_1,U.S. Crude Oil Proved Reserves (Million Barrels),MMBBL,35835
NA,RTX08,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX08_1,Texas - RRC District 8 Crude Oil Proved Reserves (Million Barrels),MMBBL,9596
USA-WY,SWY,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SWY_1,Wyoming Crude Oil Proved Reserves (Million Barrels),MMBBL,703
NA,RLASF,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RLASF_1,Louisiana State Offshore Crude Oil Proved Reserves (Million Barrels),MMBBL,30
USA-AR,SAR,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SAR_1,Arkansas Crude Oil Proved Reserves (Million Barrels),MMBBL,29
NA,RTX09,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX09_1,Texas - RRC District 9 Crude Oil Proved Reserves (Million Barrels),MMBBL,84
NA,RUSF,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01R48F_1,U.S. Federal Offshore Crude Oil Proved Reserves (Million Barrels),MMBBL,4410
NA,RTX01,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX01_1,Texas - RRC District 1 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,186
NA,RTX02,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX02_1,Texas - RRC District 2 Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,142
NA,RNMEAST,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RNMEAST_1,New Mexico - East Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,345
NA,RTX03,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX03_1,Texas - RRC District 3 Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,44
USA-WV,SWV,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SWV_1,West Virginia Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,1
NA,RTX07B,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX07B_MMBBL,Texas - RRC District 7B Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,2
NA,RTX08A,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX08A_MMBBL,Texas - RRC District 8A Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,4
USA-MI,SMI,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SMI_MMBBL,Michigan Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,RTX07C,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX07C_MMBBL,Texas - RRC District 7C Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,120
NA,RLAN,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RLAN_1,Louisiana - North Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,1
NA,RTX04,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-KY,SKY,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SKY_1,Kentucky Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,1
NA,RTX10,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX10_1,Texas - RRC District 10 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,14
NA,RTX07B,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX07B_1,Texas - RRC District 7B Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,R48,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06R48_1,Lower 48 States Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,964
NA,RTX02,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RTX06,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX06_1,Texas - RRC District 6 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1
USA-WV,SWV,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SWV_1,West Virginia Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,R1901F,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-AR,SAR,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SAR_1,Arkansas Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RUSF,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05R48F_1,U.S. Federal Offshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-WV,SWV,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SWV_1,West Virginia Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,1
NA,R44F,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,16
USA-PA,SPA,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SPA_1,Pennsylvania Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,1
NA,RTX01,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX01_1,Texas - RRC District 1 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,698
NA,RCAL,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,54
USA-KS,SKS,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SKS_1,Kansas Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,20
NA,RNMWEST,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RNMWEST_1,New Mexico - West Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,5
NA,RCASF,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RCASF_1,California State Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,0
NA,R44F,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,2
NA,RTX07C,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,106
NA,RLASF,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RLASF_1,Louisiana State Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,12
USA-MS,SMS,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SMS_1,Mississippi Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,7
NA,RTX05,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX05_1,Texas - RRC District 5 Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,18
NA,RNMEAST,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RNMEAST_1,New Mexico - East Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,65
NA,RNMEAST,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RNMEAST_1,New Mexico - East Crude Oil Reserves Adjustments (Million Barrels),MMBBL,108
NA,RTX04,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,7
NA,R48,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R48_1,Lower 48 States Crude Oil Reserves Adjustments (Million Barrels),MMBBL,546
USA-MT,SMT,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SMT_1,Montana Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-9
USA-MI,SMI,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SMI_1,Michigan Crude Oil Reserves Adjustments (Million Barrels),MMBBL,3
USA-AR,SAR,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SAR_1,Arkansas Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-1
NA,RUSF,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R48F_1,U.S. Federal Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-69
USA-KS,SKS,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SKS_1,Kansas Crude Oil Proved Reserves (Million Barrels),MMBBL,277
CALIFORNIA,SCA,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SCA_1,California Crude Oil Proved Reserves (Million Barrels),MMBBL,1496
USA-OK,SOK,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SOK_1,Oklahoma Crude Oil Proved Reserves (Million Barrels),MMBBL,1483
NA,R5F,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01R5F_1,California Federal Offshore Crude Oil Proved Reserves (Million Barrels),MMBBL,138
NA,RTX05,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX05_1,Texas - RRC District 5 Crude Oil Proved Reserves (Million Barrels),MMBBL,57
USA-UT,SUT,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SUT_1,Utah Crude Oil Proved Reserves (Million Barrels),MMBBL,378
USA-NE,SNE,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SNE_1,Nebraska Crude Oil Proved Reserves (Million Barrels),MMBBL,12
USA-KY,SKY,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SKY_1,Kentucky Crude Oil Proved Reserves (Million Barrels),MMBBL,4
NA,RNMEAST,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RNMEAST_1,New Mexico - East Crude Oil Proved Reserves (Million Barrels),MMBBL,3277
USA-OK,SOK,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SOK_1,Oklahoma Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,142
USA-MT,SMT,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SMT_1,Montana Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,21
NA,RUSF,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10R48F_1,U.S. Federal Offshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,605
NA,RTX08A,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX08A_1,Texas - RRC District 8A Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,98
NA,R48,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10R48_1,Lower 48 States Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,3687
TEXAS,STX,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10STX_1,Texas Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,1622
NA,RTXSF,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTXSF_MMBBL,Texas State Offshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
COLORADO,SCO,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SCO_MMBBL,Colorado Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,33
NA,RNMWEST,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RNMWEST_MMBBL,New Mexico - West Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,12
NA,RTX03,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX03_MMBBL,Texas - RRC District 3 Onshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,7
NA,R44F,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_R44F_MMBBL,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
COLORADO,SCO,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SCO_1,Colorado Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,274
NA,RCASF,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RCASF_1,California State Offshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RNMWEST,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RNMWEST_1,New Mexico - West Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
CALIFORNIA,SCA,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SCA_1,California Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-KS,SKS,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SKS_1,Kansas Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RCAC,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RCAC_1,California - Coastal Region Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-WY,SWY,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SWY_1,Wyoming Crude Oil Reserves Divestitures (Million Barrels),MMBBL,34
CALIFORNIA,SCA,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SCA_1,California Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1
NA,RTX07C,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Divestitures (Million Barrels),MMBBL,9
NA,RNMWEST,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RNMWEST_1,New Mexico - West Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RTX05,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX05_1,Texas - RRC District 5 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1
NA,RLASF,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RLASF_1,Louisiana State Offshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,23
NA,RCAJ,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,390
NA,RUSF,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04R48F_1,U.S. Federal Offshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,332
USA-OK,SOK,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SOK_1,Oklahoma Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,671
NA,RTX07B,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX07B_1,Texas - RRC District 7B Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,14
NA,RCAC,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RCAC_1,California - Coastal Region Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,142
NA,RTX07C,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,234
NA,RLAN,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RLAN_1,Louisiana - North Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,52
USA-MS,SMS,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SMS_1,Mississippi Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,42
CALIFORNIA,SCA,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SCA_1,California Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,655
USA-LA,SLA,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SLA_1,Louisiana Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,118
NA,RTX10,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX10_1,Texas - RRC District 10 Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,4
NA,RCAC,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RCAC_1,California - Coastal Region Onshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,3
USA-ND,SND,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SND_1,North Dakota Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,570
NA,RTX04,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,0
NA,R5F,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03R5F_1,California Federal Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,3
NA,R48,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03R48_1,Lower 48 States Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,2797
NA,RUSF,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03R48F_1,U.S. Federal Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,326
NA,RTX09,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX09_1,Texas - RRC District 9 Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,8
U.S.,NUS,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02NUS_1,U.S. Crude Oil Reserves Adjustments (Million Barrels),MMBBL,933
CALIFORNIA,SCA,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SCA_1,California Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-129
NA,RTX09,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX09_1,Texas - RRC District 9 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-2
NA,RTX03,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX03_1,Texas - RRC District 3 Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,21
USA-WV,SWV,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SWV_1,West Virginia Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-9
USA-AL,SAL,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SAL_1,Alabama Crude Oil Reserves Adjustments (Million Barrels),MMBBL,0
NA,RNMWEST,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RNMWEST_1,New Mexico - West Crude Oil Reserves Adjustments (Million Barrels),MMBBL,31
NA,RTX05,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX05_1,Texas - RRC District 5 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,2
NA,RCASF,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RCASF_1,California State Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,15
NA,RTX06,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX06_1,Texas - RRC District 6 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,10
U.S.,NUS,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10NUS_1,U.S. Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,3846
USA-KY,SKY,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SKY_1,Kentucky Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,0
USA-KS,SKS,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SKS_1,Kansas Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,28
NA,RLASO,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RLASO_1,Louisiana - South Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,18
USA-LA,SLA,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SLA_1,Louisiana Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,30
NA,RTX10,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX10_MMBBL,Texas - RRC District 10 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,2
USA-ND,SND,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SND_MMBBL,North Dakota Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,219
NA,RCASF,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RCASF_MMBBL,California State Offshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,5
NA,R1901F,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_R1901F_MMBBL,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,15
USA-AK,SAK,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SAK_MMBBL,Alaska Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,101
NA,RNMEAST,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RNMEAST_1,New Mexico - East Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,39
NA,R1901F,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,6
