area-name,duoarea,period,process,process-name,product,product-name,series,series-description,units,value
USA-OK,SOK,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SOK_1,Oklahoma Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,132
CALIFORNIA,SCA,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SCA_1,California Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,173
NA,RCAL,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RCAL_1,California - Los Angeles Basin Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,12
NA,R44F,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,64
FLORIDA,SFL,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SFL_1,Florida Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,
USA-IL,SIL,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SIL_1,Illinois Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,1
USA-WV,SWV,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SWV_1,West Virginia Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,1
NA,RTX08A,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX08A_1,Texas - RRC District 8A Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,107
USA-KS,SKS,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SKS_1,Kansas Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,35
NA,RTX09,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX09_1,Texas - RRC District 9 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,11
USA-AK,SAK,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SAK_1,Alaska Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,177
USA-NM,SNM,2017,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SNM_1,New Mexico Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
USA-UT,SUT,2017,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SUT_1,Utah Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
USA-MI,SMI,2017,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SMI_1,Michigan Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RTXSF,2017,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTXSF_1,Texas State Offshore Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
USA-WV,SWV,2017,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SWV_1,West Virginia Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RNMEAST,2017,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RNMEAST_1,New Mexico - East Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RTX07B,2017,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX07B_1,Texas - RRC District 7B Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
USA-AR,SAR,2017,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SAR_1,Arkansas Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,R1901F,2017,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RTX09,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX09_1,Texas - RRC District 9 Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-AL,SAL,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SAL_1,Alabama Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-OK,SOK,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SOK_1,Oklahoma Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RTXSF,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTXSF_1,Texas State Offshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RCAJ,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-MS,SMS,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SMS_1,Mississippi Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RTX06,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX06_1,Texas - RRC District 6 Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RTX09,2017,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX09_MMBBL,Texas - RRC District 9 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,RNMWEST,2017,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RNMWEST_MMBBL,New Mexico - West Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,35
NA,RTX03,2017,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX03_MMBBL,Texas - RRC District 3 Onshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,4
NA,RCASF,2017,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RCASF_MMBBL,California State Offshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,9
NA,RCAL,2017,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RCAL_MMBBL,California - Los Angeles Basin Onshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,2
USA-IN,SIN,2017,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SIN_1,Indiana Crude Oil Reserves Extensions (Million Barrels),MMBBL,
NA,RTX05,2017,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTX05_1,Texas - RRC District 5 Crude Oil Reserves Extensions (Million Barrels),MMBBL,
USA-NM,SNM,2017,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SNM_1,New Mexico Crude Oil Reserves Extensions (Million Barrels),MMBBL,
NA,RTX02,2017,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,
USA-KY,SKY,2017,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SKY_1,Kentucky Crude Oil Reserves Extensions (Million Barrels),MMBBL,
NA,RTX09,2017,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTX09_1,Texas - RRC District 9 Crude Oil Reserves Extensions (Million Barrels),MMBBL,
NA,RCAC,2017,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RCAC_1,California - Coastal Region Onshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,
U.S.,NUS,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06NUS_1,U.S. Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,2135
NA,RLASO,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RLASO_1,Louisiana - South Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,29
USA-UT,SUT,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SUT_1,Utah Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,19
USA-MS,SMS,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SMS_1,Mississippi Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,6
NA,RTX01,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX01_1,Texas - RRC District 1 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,157
NA,RCAJ,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,63
NA,RCAL,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,26
USA-OK,SOK,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SOK_1,Oklahoma Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,58
NA,RTX08,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX08_1,Texas - RRC District 8 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,508
NA,RTX02,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,84
USA-OK,SOK,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SOK_1,Oklahoma Crude Oil Reserves Divestitures (Million Barrels),MMBBL,119
USA-WY,SWY,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SWY_1,Wyoming Crude Oil Reserves Divestitures (Million Barrels),MMBBL,2
NA,RTX09,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX09_1,Texas - RRC District 9 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1
USA-AR,SAR,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SAR_1,Arkansas Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
TEXAS,STX,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05STX_1,Texas Crude Oil Reserves Divestitures (Million Barrels),MMBBL,630
USA-PA,SPA,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SPA_1,Pennsylvania Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1
USA-MI,SMI,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SMI_1,Michigan Crude Oil Reserves Divestitures (Million Barrels),MMBBL,2
USA-KY,SKY,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SKY_1,Kentucky Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RTX01,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX01_1,Texas - RRC District 1 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,77
USA-ND,SND,2017,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SND_1,North Dakota Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,417
NA,RNMEAST,2017,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RNMEAST_1,New Mexico - East Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,98
USA-PA,SPA,2017,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SPA_1,Pennsylvania Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,5
USA-AR,SAR,2017,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SAR_1,Arkansas Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,2
USA-KY,SKY,2017,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SKY_1,Kentucky Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,1
USA-KS,SKS,2017,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SKS_1,Kansas Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,57
USA-AL,SAL,2017,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SAL_1,Alabama Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,7
NA,R44F,2017,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,48
NA,RCAJ,2017,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,181
NA,RLASO,2017,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RLASO_1,Louisiana - South Onshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,34
NA,RTX04,2017,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,5
NA,RTX09,2017,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX09_1,Texas - RRC District 9 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-7
USA-AL,SAL,2017,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SAL_1,Alabama Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-1
NA,RTX08A,2017,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX08A_1,Texas - RRC District 8A Crude Oil Proved Reserves (Million Barrels),MMBBL,1631
COLORADO,SCO,2017,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SCO_1,Colorado Crude Oil Proved Reserves (Million Barrels),MMBBL,1528
NA,RTX01,2017,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX01_1,Texas - RRC District 1 Crude Oil Proved Reserves (Million Barrels),MMBBL,2454
NA,RLASF,2017,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RLASF_1,Louisiana State Offshore Crude Oil Proved Reserves (Million Barrels),MMBBL,58
OHIO,SOH,2017,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SOH_1,Ohio Crude Oil Proved Reserves (Million Barrels),MMBBL,47
NA,RNMEAST,2017,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RNMEAST_1,New Mexico - East Crude Oil Proved Reserves (Million Barrels),MMBBL,2503
NA,RTX08,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX08_1,Texas - RRC District 8 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,508
NA,RTXSF,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTXSF_1,Texas State Offshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,0
NA,R1901F,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,529
NA,RTX07C,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX07C_1,Texas - RRC District 7C Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,110
NA,RCASF,2017,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RCASF_1,California State Offshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,10
FLORIDA,SFL,2017,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SFL_1,Florida Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,R44F,2017,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
USA-IN,SIN,2017,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SIN_1,Indiana Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RTX09,2017,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX09_1,Texas - RRC District 9 Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RTX08A,2017,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX08A_1,Texas - RRC District 8A Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,R5F,2017,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09R5F_1,California Federal Offshore Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
USA-LA,SLA,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SLA_1,Louisiana Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-MI,SMI,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SMI_1,Michigan Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RCAC,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RCAC_1,California - Coastal Region Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RUSF,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08R48F_1,U.S. Federal Offshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
OHIO,SOH,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SOH_1,Ohio Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
COLORADO,SCO,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SCO_1,Colorado Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-UT,SUT,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SUT_1,Utah Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-MT,SMT,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SMT_1,Montana Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RTX07C,2017,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX07C_1,Texas - RRC District 7C Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RTX05,2017,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX05_MMBBL,Texas - RRC District 5 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,RCAJ,2017,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RCAJ_MMBBL,California - San Joaquin Basin Onshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,66
NA,R5F,2017,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07R5F_1,California Federal Offshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,
USA-AK,SAK,2017,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SAK_1,Alaska Crude Oil Reserves Extensions (Million Barrels),MMBBL,
USA-MT,SMT,2017,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SMT_1,Montana Crude Oil Reserves Extensions (Million Barrels),MMBBL,
NA,RLASF,2017,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RLASF_1,Louisiana State Offshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,
USA-ND,SND,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SND_1,North Dakota Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,6
USA-NM,SNM,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SNM_1,New Mexico Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,610
USA-WY,SWY,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SWY_1,Wyoming Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,3
TEXAS,STX,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06STX_1,Texas Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,1078
NA,R44F,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RTX07B,2017,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX07B_1,Texas - RRC District 7B Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,12
USA-IL,SIL,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SIL_1,Illinois Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,R48,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05R48_1,Lower 48 States Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1135
NA,RTX10,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX10_1,Texas - RRC District 10 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,12
USA-WV,SWV,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SWV_1,West Virginia Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RCAJ,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,R1901F,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves Divestitures (Million Barrels),MMBBL,23
NA,RNMWEST,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RNMWEST_1,New Mexico - West Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1
NA,RTX02,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,5
OHIO,SOH,2017,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SOH_1,Ohio Crude Oil Reserves Divestitures (Million Barrels),MMBBL,7
USA-IL,SIL,2017,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SIL_1,Illinois Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,1
USA-AK,SAK,2017,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SAK_1,Alaska Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,0
NA,RTX08,2017,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX08_1,Texas - RRC District 8 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,628
NA,RTX07C,2017,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,302
NA,RLAN,2017,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RLAN_1,Louisiana - North Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,5
NA,RCASF,2017,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RCASF_1,California State Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,47
NA,RTX10,2017,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX10_1,Texas - RRC District 10 Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,37
FLORIDA,SFL,2017,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SFL_1,Florida Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,
USA-KY,SKY,2017,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SKY_1,Kentucky Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,2
USA-OK,SOK,2017,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SOK_1,Oklahoma Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,280
USA-WY,SWY,2017,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SWY_1,Wyoming Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,128
USA-IN,SIN,2017,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SIN_1,Indiana Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,1
NA,RTX06,2017,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX06_1,Texas - RRC District 6 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,9
NA,RCAL,2017,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,32
NA,RNMWEST,2017,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RNMWEST_1,New Mexico - West Crude Oil Reserves Adjustments (Million Barrels),MMBBL,13
NA,RTX05,2017,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX05_1,Texas - RRC District 5 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,13
